iid,sub_class,n_turns,tool_entropy_last10
wireservice__agate-637,wandering,78,1.0
wireservice__agate-637,wandering,56,1.9709505944546688
wireservice__agate-637,wandering,60,1.5709505944546684
wireservice__agate-637,wandering,61,1.5709505944546684
wireservice__agate-637,wandering,55,1.4854752972273344
wireservice__agate-637,wandering,126,1.0
wireservice__agate-637,wandering,40,2.121928094887362
wireservice__agate-637,wandering,85,0.9709505944546686
wireservice__agate-637,wandering,50,1.3709505944546687
zalando-stups__senza-521,wandering,39,1.5219280948873621
zalando-stups__senza-521,wandering,36,1.5219280948873621
zalando-stups__senza-521,wandering,36,0.7219280948873623
zalando-stups__senza-521,wandering,55,1.0
RDFLib__rdflib-1309,wandering,40,1.0
ResearchObject__ro-crate-py-136,wandering,51,1.7609640474436812
ResearchObject__ro-crate-py-136,wandering,56,1.0
ResearchObject__ro-crate-py-136,wandering,259,-0.0
ResearchObject__runcrate-69,wandering,23,-0.0
TheUncleKai__bbutils-20,wandering,38,1.9709505944546686
TheUncleKai__bbutils-20,wandering,60,1.0
TheUncleKai__bbutils-20,wandering,42,2.321928094887362
adamchainz__ec2-metadata-350,wandering,30,-0.0
adamchainz__ec2-metadata-350,wandering,47,-0.0
adamchainz__ec2-metadata-350,wandering,35,1.5709505944546684
adbar__simplemma-114,wandering,34,0.7219280948873623
adbar__simplemma-114,wandering,24,-0.0
agronholm__anyio-399,wandering,45,1.9709505944546688
agronholm__anyio-399,wandering,114,1.0
aio-libs__aioftp-97,wandering,37,1.0
aio-libs__aioftp-97,wandering,40,2.2464393446710154
alexander-akhmetov__python-telegram-168,wandering,60,0.7219280948873623
alexander-akhmetov__python-telegram-168,wandering,45,1.0
alexander-akhmetov__python-telegram-168,wandering,38,-0.0
alexander-akhmetov__python-telegram-168,wandering,36,1.0
alexander-akhmetov__python-telegram-168,wandering,62,2.3709505944546683
alexander-akhmetov__python-telegram-168,wandering,237,0.9709505944546686
alexander-akhmetov__python-telegram-168,wandering,47,-0.0
amplify-education__python-hcl2-73,wandering,99,1.0
amplify-education__python-hcl2-73,wandering,36,1.5709505944546684
amplify-education__python-hcl2-73,wandering,30,1.8464393446710154
amplify-education__python-hcl2-73,wandering,57,1.0
amplify-education__python-hcl2-73,wandering,50,1.0
astroML__astroML-237,wandering,28,1.7219280948873623
astroML__astroML-237,wandering,21,-0.0
brettcannon__mousebender-70,wandering,28,-0.0
brettcannon__mousebender-70,wandering,21,0.8812908992306927
canonical__operator-823,wandering,59,1.4854752972273344
canonical__operator-823,wandering,77,0.7219280948873623
canonical__operator-823,wandering,76,1.0
canonical__operator-823,wandering,51,0.9709505944546686
destag__at-date-17,wandering,48,1.8464393446710154
destag__at-date-17,wandering,12,2.1709505944546685
destag__at-date-17,wandering,19,1.3709505944546687
destag__at-date-17,wandering,33,1.3609640474436813
destag__at-date-17,wandering,62,1.4854752972273344
destag__at-date-17,wandering,30,1.0
destag__at-date-17,wandering,28,0.9709505944546686
devopshq__artifactory-439,wandering,33,2.5219280948873624
devopshq__artifactory-439,wandering,28,-0.0
devopshq__artifactory-439,wandering,30,1.5709505944546684
devopshq__artifactory-439,wandering,37,1.5219280948873621
devopshq__artifactory-439,wandering,29,1.0
devopshq__artifactory-439,wandering,26,-0.0
devopshq__artifactory-439,wandering,38,1.8954618442383218
devopshq__artifactory-439,wandering,26,-0.0
devopshq__artifactory-439,wandering,34,1.9709505944546686
devopshq__artifactory-439,wandering,37,2.321928094887362
devopshq__artifactory-439,wandering,37,2.321928094887362
devopshq__artifactory-439,wandering,36,-0.0
devopshq__artifactory-439,wandering,96,0.8812908992306927
devopshq__artifactory-439,wandering,43,1.5219280948873621
devopshq__artifactory-439,wandering,54,1.0
devopshq__artifactory-439,wandering,24,-0.0
devopshq__artifactory-439,wandering,43,0.8812908992306927
devopshq__artifactory-439,wandering,31,0.9709505944546686
devopshq__artifactory-439,wandering,36,1.9609640474436814
devopshq__artifactory-439,wandering,41,2.246439344671016
devopshq__artifactory-439,wandering,162,1.0
devopshq__artifactory-439,wandering,75,-0.0
devopshq__artifactory-439,wandering,31,2.1709505944546685
devopshq__artifactory-439,wandering,23,0.9709505944546686
devopshq__artifactory-439,wandering,37,0.9709505944546686
devopshq__artifactory-439,wandering,29,2.521928094887362
devopshq__artifactory-439,wandering,27,1.0
devopshq__artifactory-439,wandering,30,1.5709505944546684
devopshq__artifactory-439,wandering,31,2.721928094887362
devopshq__artifactory-439,wandering,37,0.9709505944546686
devopshq__artifactory-439,wandering,27,-0.0
devopshq__artifactory-439,wandering,39,1.0
devopshq__artifactory-439,wandering,27,-0.0
devopshq__artifactory-439,wandering,26,-0.0
devopshq__artifactory-439,wandering,31,1.5219280948873621
devopshq__artifactory-439,wandering,62,-0.0
fsspec__filesystem_spec-926,wandering,41,1.0
geopandas__geopandas-1609,wandering,6,2.584962500721156
glue-viz__glue-astronomy-25,wandering,58,-0.0
glue-viz__glue-astronomy-25,wandering,12,2.3709505944546687
glue-viz__glue-astronomy-25,wandering,18,2.1709505944546685
glue-viz__glue-astronomy-25,wandering,27,1.0
glue-viz__glue-astronomy-25,wandering,106,1.5709505944546684
google__docker-explorer-64,wandering,17,1.3567796494470394
google__docker-explorer-64,wandering,36,0.4689955935892812
google__docker-explorer-64,wandering,152,2.6464393446710153
google__docker-explorer-64,wandering,131,1.5709505944546684
google__docker-explorer-64,wandering,20,1.3609640474436813
google__docker-explorer-64,wandering,67,1.1567796494470395
google__docker-explorer-64,wandering,29,-0.0
google__mobly-328,wandering,58,1.0
google__mobly-328,wandering,45,1.295461844238322
google__mobly-328,wandering,49,1.0
google__mobly-328,wandering,50,1.0
google__mobly-328,wandering,107,-0.0
google__mobly-328,wandering,38,2.5219280948873624
iterative__dvc-2815,wandering,16,2.121928094887362
iterative__dvc-2815,wandering,55,-0.0
iterative__dvc-2815,wandering,17,1.7219280948873623
iterative__dvc-2815,wandering,28,2.1709505944546685
iterative__dvc-2815,wandering,31,-0.0
iterative__dvc-3405,wandering,66,1.4854752972273344
iterative__dvc-3405,wandering,40,-0.0
iterative__dvc-3493,wandering,55,1.5219280948873621
iterative__dvc-3493,wandering,38,-0.0
iterative__dvc-3493,wandering,45,1.1567796494470395
iterative__dvc-3493,wandering,47,0.9940302114769565
iterative__dvc-5362,wandering,16,1.9609640474436814
iterative__dvc-7497,wandering,350,-0.0
iterative__dvc-7497,wandering,43,1.4854752972273344
iterative__dvc-7497,wandering,367,-0.0
iterative__dvc-7497,wandering,94,1.0
keras-team__keras-nlp-131,wandering,23,0.9709505944546686
keras-team__keras-nlp-131,wandering,15,1.0
keras-team__keras-nlp-131,wandering,26,0.4689955935892812
keras-team__keras-nlp-131,wandering,6,2.584962500721156
keras-team__keras-nlp-131,wandering,29,2.1709505944546685
keras-team__keras-nlp-131,wandering,27,0.4689955935892812
keras-team__keras-nlp-131,wandering,24,0.7219280948873623
keras-team__keras-nlp-131,wandering,57,0.4689955935892812
keras-team__keras-nlp-131,wandering,28,-0.0
keras-team__keras-nlp-131,wandering,20,1.5709505944546684
keras-team__keras-nlp-131,wandering,23,1.0
keras-team__keras-nlp-131,wandering,21,-0.0
keras-team__keras-nlp-131,wandering,22,0.8812908992306927
keras-team__keras-nlp-131,wandering,36,-0.0
keras-team__keras-nlp-131,wandering,20,1.0
keras-team__keras-nlp-131,wandering,34,1.7219280948873623
keras-team__keras-nlp-131,wandering,42,2.6464393446710157
keras-team__keras-nlp-131,wandering,90,1.0
keras-team__keras-nlp-131,wandering,25,0.9219280948873623
keras-team__keras-nlp-131,wandering,23,0.9219280948873623
keras-team__keras-nlp-131,wandering,24,0.4689955935892812
keras-team__keras-nlp-131,wandering,30,2.1709505944546685
keras-team__keras-nlp-131,wandering,33,-0.0
keras-team__keras-nlp-131,wandering,28,1.5709505944546687
keras-team__keras-nlp-131,wandering,28,1.0
keras-team__keras-nlp-131,wandering,30,0.8812908992306927
keras-team__keras-nlp-131,wandering,24,0.8812908992306927
keras-team__keras-nlp-131,wandering,51,2.246439344671016
keras-team__keras-nlp-131,wandering,27,0.4689955935892812
keras-team__keras-nlp-131,wandering,127,1.4854752972273344
keras-team__keras-nlp-131,wandering,23,1.3567796494470397
lightkurve__lightkurve-1392,wandering,21,-0.0
lightkurve__lightkurve-1392,wandering,18,-0.0
marshmallow-code__flask-smorest-561,wandering,50,-0.0
marshmallow-code__flask-smorest-561,wandering,51,0.7219280948873623
marshmallow-code__flask-smorest-561,wandering,50,-0.0
oasis-open__cti-python-stix2-454,wandering,22,-0.0
oasis-open__cti-python-stix2-454,wandering,38,0.8812908992306927
pimutils__todoman-170,wandering,258,-0.0
pimutils__todoman-170,wandering,126,1.0
pimutils__todoman-170,wandering,95,1.0
pimutils__todoman-170,wandering,66,-0.0
pimutils__todoman-170,wandering,115,1.0
pimutils__todoman-170,wandering,44,-0.0
pimutils__todoman-170,wandering,53,1.0
pior__pyramid_useragent-3,wandering,41,-0.0
pior__pyramid_useragent-3,wandering,114,0.8812908992306927
pvlib__pvlib-python-1218,wandering,19,0.9219280948873623
pvlib__pvlib-python-1448,wandering,39,0.9709505944546686
pydantic__pydantic-3975,wandering,23,-0.0
pydantic__pydantic-3975,wandering,49,-0.0
pydantic__pydantic-3975,wandering,44,-0.0
pydantic__pydantic-3975,wandering,113,-0.0
pydantic__pydantic-3975,wandering,15,0.4689955935892812
pydantic__pydantic-3975,wandering,38,0.8812908992306927
pydantic__pydantic-3975,wandering,34,1.1567796494470395
pydantic__pydantic-3975,wandering,28,-0.0
reata__sqllineage-27,wandering,32,1.0
reata__sqllineage-27,wandering,43,1.0
reata__sqllineage-27,wandering,37,1.5709505944546687
reata__sqllineage-27,wandering,80,1.0
reata__sqllineage-27,wandering,24,2.1219280948873624
reata__sqllineage-27,wandering,190,1.9709505944546686
simpeg__simpeg-1334,wandering,36,-0.0
simpeg__simpeg-1334,wandering,43,1.0
singingwolfboy__flask-dance-107,wandering,67,0.8812908992306927
singingwolfboy__flask-dance-107,wandering,47,-0.0
singingwolfboy__flask-dance-107,wandering,42,0.8812908992306927
singingwolfboy__flask-dance-107,wandering,22,1.9709505944546686
spdx__tools-python-480,wandering,37,2.721928094887362
spdx__tools-python-480,wandering,58,1.9219280948873623
spdx__tools-python-480,wandering,33,0.4689955935892812
spdx__tools-python-480,wandering,36,1.0
spdx__tools-python-480,wandering,44,1.4854752972273344
spdx__tools-python-480,wandering,77,1.3709505944546687
spdx__tools-python-480,wandering,70,1.4854752972273344
sqlfluff__sqlfluff-4764,wandering,17,1.789929075309999
stitchfix__nodebook-18,wandering,33,-0.0
stitchfix__nodebook-18,wandering,19,2.321928094887362
stitchfix__nodebook-18,wandering,101,1.0
tech-teach__marshmallowjson-3,wandering,49,1.0
tech-teach__marshmallowjson-3,wandering,45,1.0
tech-teach__marshmallowjson-3,wandering,93,-0.0
tech-teach__marshmallowjson-3,wandering,63,1.0
tobymao__sqlglot-1841,wandering,129,1.0
tobymao__sqlglot-1841,wandering,192,1.7709505944546688
tobymao__sqlglot-1841,wandering,152,-0.0
tobymao__sqlglot-1841,wandering,15,2.1709505944546685
tobymao__sqlglot-1841,wandering,28,0.9219280948873623
tobymao__sqlglot-1841,wandering,39,-0.0
tobymao__sqlglot-1841,wandering,32,1.6854752972273346
tobymao__sqlglot-1841,wandering,43,1.6854752972273344
tobymao__sqlglot-1841,wandering,147,1.0
tobymao__sqlglot-1841,wandering,121,1.0
treasure-data__td-client-python-44,wandering,88,0.7219280948873623
treasure-data__td-client-python-44,wandering,75,1.5709505944546684
treasure-data__td-client-python-44,wandering,53,2.4464393446710155
treasure-data__td-client-python-44,wandering,48,1.9709505944546688
treasure-data__td-client-python-44,wandering,52,1.0
treasure-data__td-client-python-44,wandering,41,2.3709505944546687
ttu__ruuvitag-sensor-41,wandering,35,1.4854752972273344
ttu__ruuvitag-sensor-41,wandering,34,1.5219280948873621
ttu__ruuvitag-sensor-41,wandering,27,-0.0
valohai__valohai-cli-52,wandering,53,1.3609640474436813
valohai__valohai-cli-52,wandering,54,1.721928094887362
valohai__valohai-cli-52,wandering,51,2.246439344671016
valohai__valohai-cli-52,wandering,63,1.0
wireservice__csvkit-800,wandering,97,1.0
wireservice__csvkit-800,wandering,52,0.7219280948873623
wireservice__csvkit-800,wandering,44,1.4854752972273344
wireservice__csvkit-800,wandering,37,2.1609640474436813
wireservice__csvkit-800,wandering,47,0.9709505944546686
EdinburghGenomics__EGCG-Core-88,wandering,39,-0.0
EdinburghGenomics__EGCG-Core-88,wandering,52,1.9709505944546686
ICB-DCM__pyPESTO-676,wandering,33,-0.0
ICB-DCM__pyPESTO-676,wandering,38,1.1567796494470395
ICB-DCM__pyPESTO-676,wandering,89,-0.0
ICB-DCM__pyPESTO-676,wandering,100,1.0
PyCQA__flake8-bugbear-284,wandering,56,1.0
PyCQA__flake8-bugbear-284,wandering,33,-0.0
PyCQA__flake8-bugbear-284,wandering,20,0.9219280948873623
PyCQA__flake8-bugbear-284,wandering,47,-0.0
Textualize__textual-3396,wandering,30,-0.0
Textualize__textual-3396,wandering,50,1.5709505944546684
Textualize__textual-3396,wandering,92,1.0
Textualize__textual-3396,wandering,155,1.5709505944546684
asottile__pyupgrade-313,wandering,5,2.321928094887362
asottile__pyupgrade-313,wandering,32,1.5709505944546684
asottile__pyupgrade-313,wandering,25,-0.0
asottile__pyupgrade-313,wandering,25,-0.0
astropy__sphinx-automodapi-51,wandering,26,-0.0
celery__billiard-372,wandering,62,2.5219280948873624
cunybpl__isdparser-4,wandering,38,0.9709505944546686
cunybpl__isdparser-4,wandering,31,1.9709505944546686
datalad__datalad-5749,wandering,36,1.1567796494470395
datalad__datalad-5749,wandering,83,0.8812908992306927
datalad__datalad-5749,wandering,42,2.4464393446710155
datalad__datalad-5749,wandering,40,0.8812908992306927
datalad__datalad-5749,wandering,48,2.5219280948873624
datalad__datalad-5749,wandering,37,2.170950594454669
datalad__datalad-5749,wandering,32,-0.0
docker__docker-py-1167,wandering,38,1.4854752972273344
docker__docker-py-1167,wandering,46,2.521928094887362
docker__docker-py-1167,wandering,35,0.9709505944546686
docker__docker-py-1167,wandering,45,1.0
docker__docker-py-1167,wandering,60,-0.0
docker__docker-py-1167,wandering,47,2.321928094887362
encode__starlette-563,wandering,43,-0.0
geopandas__geopandas-1336,wandering,41,-0.0
geopandas__geopandas-1336,wandering,30,-0.0
geopandas__geopandas-1336,wandering,29,-0.0
geopandas__geopandas-1336,wandering,22,-0.0
geopandas__geopandas-1336,wandering,44,2.121928094887362
geopandas__geopandas-1336,wandering,32,1.9709505944546686
geopandas__geopandas-1336,wandering,25,-0.0
geopandas__geopandas-1336,wandering,49,-0.0
geopandas__geopandas-1336,wandering,40,1.0
geopandas__geopandas-1336,wandering,36,1.0
google__mobly-311,wandering,77,1.4854752972273344
google__mobly-311,wandering,48,2.446439344671015
hynek__argon2-cffi-174,wandering,41,0.7219280948873623
hynek__argon2-cffi-174,wandering,40,2.2464393446710154
hynek__argon2-cffi-174,wandering,38,0.9709505944546686
hynek__structlog-221,wandering,42,1.0
hynek__structlog-221,wandering,35,1.0
iamjackg__md2cf-97,wandering,38,-0.0
iamjackg__md2cf-97,wandering,50,0.8812908992306927
iterative__dvc-6471,wandering,68,-0.0
iterative__dvc-6471,wandering,69,1.0
iterative__dvc-6471,wandering,41,-0.0
iterative__dvc-6471,wandering,26,2.4464393446710155
iterative__dvc-6633,wandering,36,-0.0
iterative__dvc-6633,wandering,92,2.0464393446710156
iterative__dvc-6633,wandering,85,-0.0
iterative__dvc-6633,wandering,49,0.9709505944546686
iterative__dvc-6633,wandering,52,1.0
iterative__dvc-6633,wandering,85,-0.0
iterative__dvc-6633,wandering,48,-0.0
iterative__dvc-6633,wandering,72,-0.0
iterative__dvc-9000,wandering,19,1.360964047443681
iterative__dvc-9000,wandering,67,1.721928094887362
iterative__dvc-9000,wandering,40,1.5709505944546684
iterative__dvc-9000,wandering,36,-0.0
iterative__dvc-9000,wandering,43,1.384431504340598
iterative__dvc-9000,wandering,24,1.867633890971212
iterative__dvc-9000,wandering,51,1.1567796494470395
iterative__dvc-9000,wandering,44,-0.0
iterative__dvc-9000,wandering,37,-0.0
iterative__dvc-9000,wandering,261,-0.0
iterative__dvc-9000,wandering,66,1.1567796494470395
ithaka__apiron-8,wandering,35,-0.0
jbradberry__universe-31,wandering,128,-0.0
jbradberry__universe-31,wandering,59,1.0
jbradberry__universe-31,wandering,39,1.5709505944546687
johnsyweb__python_sparse_list-17,wandering,46,1.0
johnsyweb__python_sparse_list-17,wandering,40,-0.0
joke2k__django-environ-325,wandering,79,0.8812908992306927
juju__juju-crashdump-54,wandering,63,1.5709505944546684
juju__juju-crashdump-54,wandering,45,1.3609640474436813
juju__juju-crashdump-54,wandering,118,1.4854752972273344
lbl-srg__BuildingsPy-249,wandering,62,1.5219280948873621
locustio__locust-994,wandering,55,2.121928094887362
locustio__locust-994,wandering,33,1.5709505944546684
locustio__locust-994,wandering,62,1.0
locustio__locust-994,wandering,118,0.9709505944546686
lucidsushi__gs_pip_install-132,wandering,27,1.4854752972273344
matthewwardrop__formulaic-166,wandering,37,2.321928094887362
matthewwardrop__formulaic-166,wandering,52,1.295461844238322
matthewwardrop__formulaic-166,wandering,23,-0.0
matthewwardrop__formulaic-166,wandering,112,-0.0
matthewwardrop__formulaic-166,wandering,37,1.9609640474436814
matthewwardrop__formulaic-166,wandering,38,0.7219280948873623
matthewwardrop__formulaic-166,wandering,36,2.4464393446710155
matthewwardrop__formulaic-166,wandering,29,-0.0
matthewwardrop__formulaic-166,wandering,62,1.7609640474436812
mido__mido-474,wandering,27,1.9219280948873623
mido__mido-474,wandering,31,1.0
mido__mido-474,wandering,39,-0.0
mps-gmbh__hl7-parser-24,wandering,49,2.121928094887362
mps-gmbh__hl7-parser-24,wandering,74,-0.0
mps-gmbh__hl7-parser-24,wandering,34,0.4689955935892812
mps-gmbh__hl7-parser-24,wandering,48,0.7219280948873623
mps-gmbh__hl7-parser-24,wandering,46,1.7609640474436812
mps-gmbh__hl7-parser-24,wandering,42,2.321928094887362
mps-gmbh__hl7-parser-24,wandering,61,-0.0
mps-gmbh__hl7-parser-24,wandering,39,0.4689955935892812
mps-gmbh__hl7-parser-24,wandering,29,0.4689955935892812
mps-gmbh__hl7-parser-24,wandering,56,1.0
mps-gmbh__hl7-parser-24,wandering,102,1.3609640474436813
mps-gmbh__hl7-parser-24,wandering,35,2.4464393446710155
networkx__networkx-4125,wandering,14,1.3567796494470394
networkx__networkx-4125,wandering,34,2.1219280948873624
networkx__networkx-4125,wandering,52,0.8812908992306927
networkx__networkx-4125,wandering,42,0.7219280948873623
networkx__networkx-4125,wandering,29,1.0
networkx__networkx-4125,wandering,83,0.9709505944546686
networkx__networkx-4125,wandering,25,1.0
palantir__python-language-server-275,wandering,22,-0.0
palantir__python-language-server-275,wandering,63,2.6464393446710153
palantir__python-language-server-275,wandering,39,1.0
palantir__python-language-server-754,wandering,56,1.0
palantir__python-language-server-754,wandering,53,1.9709505944546688
palantir__python-language-server-754,wandering,67,1.0
palantir__python-language-server-754,wandering,96,2.4464393446710155
palantir__python-language-server-754,wandering,136,-0.0
palantir__python-language-server-754,wandering,55,-0.0
palantir__python-language-server-754,wandering,37,0.9709505944546686
pappasam__toml-sort-36,wandering,78,1.0
protolambda__remerkleable-2,wandering,29,-0.0
protolambda__remerkleable-2,wandering,27,1.0
protolambda__remerkleable-2,wandering,42,2.4464393446710155
protolambda__remerkleable-2,wandering,29,1.5709505944546684
protolambda__remerkleable-2,wandering,47,0.8812908992306927
protolambda__remerkleable-2,wandering,67,1.4854752972273344
protolambda__remerkleable-2,wandering,35,1.0
protolambda__remerkleable-2,wandering,33,0.8812908992306927
pydantic__pydantic-2262,wandering,37,1.0
pydantic__pydantic-2262,wandering,50,-0.0
pydantic__pydantic-2262,wandering,43,1.0
pydantic__pydantic-2262,wandering,36,1.3709505944546687
pydantic__pydantic-2262,wandering,44,-0.0
pydantic__pydantic-2262,wandering,27,0.8812908992306927
pydantic__pydantic-2262,wandering,36,0.8812908992306927
pydantic__pydantic-2262,wandering,29,-0.0
pydantic__pydantic-2262,wandering,35,-0.0
pydantic__pydantic-2262,wandering,17,1.5709505944546687
pydantic__pydantic-2262,wandering,39,0.9011701959974223
pydantic__pydantic-2262,wandering,40,1.0
pydantic__pydantic-2366,wandering,60,1.0
pypa__wheel-213,wandering,75,1.0
pypa__wheel-213,wandering,44,1.0
pypa__wheel-213,wandering,68,1.4854752972273344
pyvista__pyvista-4225,wandering,23,0.4689955935892812
pyvista__pyvista-4225,wandering,16,2.1219280948873624
reata__sqllineage-38,wandering,37,-0.0
reata__sqllineage-38,wandering,230,-0.0
reata__sqllineage-38,wandering,42,0.9709505944546686
reata__sqllineage-38,wandering,38,1.0
scrapy__scrapy-2847,wandering,25,1.9219280948873623
simonsobs__ocs-332,wandering,49,0.8812908992306927
tobymao__sqlglot-1765,wandering,32,0.9709505944546686
tobymao__sqlglot-1765,wandering,31,-0.0
tobymao__sqlglot-1765,wandering,29,0.8812908992306927
tobymao__sqlglot-1765,wandering,35,-0.0
tobymao__sqlglot-1765,wandering,30,1.5709505944546684
tobymao__sqlglot-1765,wandering,18,2.4464393446710155
tobymao__sqlglot-1765,wandering,34,1.5709505944546684
tobymao__sqlglot-1765,wandering,25,1.0
tobymao__sqlglot-1765,wandering,29,1.9609640474436814
typesafehub__conductr-cli-339,wandering,42,-0.0
typesafehub__conductr-cli-339,wandering,44,1.9709505944546686
wandera__1password-client-16,wandering,36,1.0
wandera__1password-client-16,wandering,31,2.4464393446710155
wandera__1password-client-16,wandering,24,0.4689955935892812
wandera__1password-client-16,wandering,126,1.0
wandera__1password-client-16,wandering,50,1.3709505944546687
wandera__1password-client-16,wandering,49,2.321928094887362
wandera__1password-client-16,wandering,41,1.0
wandera__1password-client-16,wandering,29,2.1219280948873624
zamzterz__Flask-pyoidc-79,wandering,27,-0.0
zamzterz__Flask-pyoidc-79,wandering,26,-0.0
zamzterz__Flask-pyoidc-79,wandering,33,1.0
zamzterz__Flask-pyoidc-79,wandering,34,2.4464393446710155
AzureAD__azure-activedirectory-library-for-python-120,wandering,37,1.9709505944546686
AzureAD__azure-activedirectory-library-for-python-120,wandering,94,1.0
AzureAD__azure-activedirectory-library-for-python-120,wandering,38,1.9219280948873623
AzureAD__azure-activedirectory-library-for-python-120,wandering,38,0.8812908992306927
AzureAD__azure-activedirectory-library-for-python-120,wandering,39,1.5219280948873621
AzureAD__azure-activedirectory-library-for-python-120,wandering,27,1.9609640474436814
AzureAD__azure-activedirectory-library-for-python-120,wandering,114,1.4854752972273344
AzureAD__azure-activedirectory-library-for-python-120,wandering,40,2.5219280948873624
AzureAD__azure-activedirectory-library-for-python-120,wandering,41,2.4464393446710155
AzureAD__azure-activedirectory-library-for-python-120,wandering,48,2.9219280948873623
Azure__msrest-for-python-208,wandering,43,1.0
ESSS__conda-devenv-51,wandering,49,1.0
ESSS__conda-devenv-51,wandering,41,1.0
ESSS__conda-devenv-51,wandering,38,1.0
ESSS__conda-devenv-51,wandering,43,1.1567796494470395
ESSS__conda-devenv-51,wandering,37,2.1219280948873624
ESSS__conda-devenv-51,wandering,40,2.170950594454669
ESSS__conda-devenv-51,wandering,33,0.8812908992306927
EdinburghGenomics__EGCG-Core-11,wandering,188,3.321928094887362
EdinburghGenomics__EGCG-Core-11,wandering,35,1.5219280948873621
EdinburghGenomics__EGCG-Core-11,wandering,38,1.8464393446710154
EdinburghGenomics__EGCG-Core-11,wandering,35,1.0
PEtab-dev__libpetab-python-136,wandering,21,-0.0
PyCQA__flake8-bugbear-316,wandering,49,-0.0
TheFriendlyCoder__friendlypins-93,wandering,32,2.4464393446710155
TheFriendlyCoder__friendlypins-93,wandering,38,1.3709505944546687
TheFriendlyCoder__friendlypins-93,wandering,40,1.1567796494470395
TheFriendlyCoder__friendlypins-93,wandering,47,1.4854752972273344
TheFriendlyCoder__friendlypins-93,wandering,10,2.1219280948873624
TheFriendlyCoder__friendlypins-93,wandering,53,1.5219280948873621
airspeed-velocity__asv-734,wandering,54,1.9609640474436814
airspeed-velocity__asv-734,wandering,42,2.2464393446710154
airspeed-velocity__asv-734,wandering,29,1.0
alvinwan__TexSoup-140,wandering,36,1.0
alvinwan__TexSoup-140,wandering,36,0.9219280948873623
alvinwan__TexSoup-140,wandering,31,-0.0
alvinwan__TexSoup-140,wandering,137,-0.0
alvinwan__TexSoup-140,wandering,33,-0.0
alvinwan__TexSoup-140,wandering,26,1.0
alvinwan__TexSoup-140,wandering,25,-0.0
alvinwan__TexSoup-140,wandering,40,-0.0
alvinwan__TexSoup-140,wandering,30,0.9709505944546686
alvinwan__TexSoup-140,wandering,41,1.9709505944546686
alvinwan__TexSoup-140,wandering,36,-0.0
alvinwan__TexSoup-140,wandering,43,-0.0
alvinwan__TexSoup-140,wandering,43,1.1567796494470395
alvinwan__TexSoup-140,wandering,23,1.360964047443681
alvinwan__TexSoup-140,wandering,53,-0.0
alvinwan__TexSoup-140,wandering,24,-0.0
alvinwan__TexSoup-140,wandering,31,-0.0
alvinwan__TexSoup-140,wandering,25,-0.0
alvinwan__TexSoup-140,wandering,32,0.8812908992306927
alvinwan__TexSoup-140,wandering,35,1.0
alvinwan__TexSoup-140,wandering,56,1.0
alvinwan__TexSoup-140,wandering,43,-0.0
alvinwan__TexSoup-140,wandering,27,-0.0
alvinwan__TexSoup-140,wandering,25,-0.0
alvinwan__TexSoup-140,wandering,86,0.8812908992306927
alvinwan__TexSoup-140,wandering,28,-0.0
alvinwan__TexSoup-140,wandering,27,-0.0
alvinwan__TexSoup-140,wandering,37,1.0
alvinwan__TexSoup-140,wandering,38,1.0
alvinwan__TexSoup-140,wandering,38,1.9709505944546686
alvinwan__TexSoup-140,wandering,41,-0.0
alvinwan__TexSoup-140,wandering,31,0.7219280948873623
alvinwan__TexSoup-140,wandering,32,-0.0
alvinwan__TexSoup-140,wandering,38,1.0
alvinwan__TexSoup-140,wandering,34,-0.0
alvinwan__TexSoup-140,wandering,48,0.9709505944546686
alvinwan__TexSoup-140,wandering,24,1.6854752972273344
alvinwan__TexSoup-140,wandering,46,0.8812908992306927
alvinwan__TexSoup-140,wandering,35,-0.0
alvinwan__TexSoup-140,wandering,39,-0.0
alvinwan__TexSoup-140,wandering,52,1.5709505944546684
alvinwan__TexSoup-140,wandering,31,-0.0
alvinwan__TexSoup-140,wandering,62,-0.0
alvinwan__TexSoup-140,wandering,26,-0.0
alvinwan__TexSoup-140,wandering,60,0.4689955935892812
alvinwan__TexSoup-140,wandering,27,1.1567796494470395
alvinwan__TexSoup-140,wandering,33,1.360964047443681
alvinwan__TexSoup-140,wandering,33,0.9219280948873623
ameily__cincoconfig-26,wandering,68,-0.0
ameily__cincoconfig-26,wandering,91,1.0
ameily__cincoconfig-26,wandering,41,0.4689955935892812
asottile__pyupgrade-166,wandering,26,-0.0
asottile__pyupgrade-166,wandering,75,1.0
asottile__pyupgrade-166,wandering,107,-0.0
asottile__pyupgrade-166,wandering,55,1.3709505944546687
asottile__pyupgrade-166,wandering,46,-0.0
asottile__pyupgrade-330,wandering,27,1.0
asottile__pyupgrade-330,wandering,77,-0.0
asottile__pyupgrade-330,wandering,26,1.5709505944546684
asottile__pyupgrade-330,wandering,40,1.9219280948873623
asottile__yesqa-44,wandering,60,1.0
astropenguin__pandas-dataclasses-120,wandering,31,-0.0
astropenguin__pandas-dataclasses-120,wandering,48,1.0
astropenguin__pandas-dataclasses-120,wandering,40,-0.0
astropenguin__pandas-dataclasses-120,wandering,45,1.8464393446710154
astropenguin__pandas-dataclasses-120,wandering,44,1.4854752972273344
astropenguin__pandas-dataclasses-120,wandering,54,1.1567796494470395
