iid,text_doubt_density,text_exploration_density,text_completion_density,text_thinking_length_mean,text_thinking_length_std,text_thinking_length_final,text_content_length_mean,text_content_length_final,text_thinking_to_content_ratio_mean,text_doubt_density_late,text_ngram_overlap_late,tool_entropy_full,tool_entropy_first10,tool_entropy_last10,tool_diversity_count,tool_top_fraction,tool_switching_rate,tool_repetition_max_run,tool_calls_per_turn_mean,tool_total_calls,L11_norm_mean,L11_norm_std,L11_norm_late_mean,L11_cosine_consec_mean,L11_cosine_consec_late,L11_drift_first_last,L23_norm_mean,L23_norm_std,L23_norm_late_mean,L23_cosine_consec_mean,L23_cosine_consec_late,L23_drift_first_last,L31_norm_mean,L31_norm_std,L31_norm_late_mean,L31_cosine_consec_mean,L31_cosine_consec_late,L31_drift_first_last,L43_norm_mean,L43_norm_std,L43_norm_late_mean,L43_cosine_consec_mean,L43_cosine_consec_late,L43_drift_first_last,L55_norm_mean,L55_norm_std,L55_norm_late_mean,L55_cosine_consec_mean,L55_cosine_consec_late,L55_drift_first_last,cross_layer_norm_range_late_mean,cross_layer_norm_cv_late_mean,n_turns,patch_n_bytes,probe_score_final,probe_score_first,probe_score_trajectory_mean,probe_score_trajectory_late_mean,probe_score_volatility,probe_first_threshold_cross_turn,detector_v1_fire_turn,detector_v4_fire_turn,detector_v5_fire_turn,sub_class
instance_qutebrowser__qutebrowser-70248f256f93ed9b1984494d0a1a919ddd774892-v2ef375ac784985212b1805e1d0431dc8f1b3c171,0.12244897959183673,0.5714285714285714,0.04081632653061224,110.83673469387755,200.89832405907708,0.0,61.857142857142854,86.0,89.5491125654391,0.0,0.015318627450980393,0.9384475979809812,0.8812908992306927,1.1567796494470395,3.0,0.7346938775510204,0.3333333333333333,16.0,1.0,49.0,32.83316767945581,1.7765786658610252,34.21780586242676,0.9783548985918363,0.9723677635192871,0.9538098573684692,43.1417108652543,5.498235515881806,46.20587730407715,0.8969559284547964,0.8950244128704071,0.8092008829116821,54.91036932809012,4.6311029289313455,56.2654296875,0.8318177113930384,0.8251503586769104,0.663604736328125,68.97753501424984,6.3860403046855865,66.98516044616699,0.796972674007217,0.7296337217092514,0.24926070868968964,156.23393218371334,10.568044541979257,148.98138732910155,0.7137131697187821,0.5952496856451035,0.185750350356102,114.76358146667481,0.5769229428927862,49.0,6581.0,0.9999999999994407,0.9999996108778755,0.43554947476679323,0.6181392907576562,0.445370682288222,0.0,,25.0,,success
instance_qutebrowser__qutebrowser-e34dfc68647d087ca3175d9ad3f023c30d8c9746-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,0.3,0.76,0.26,437.18,1310.9265683477468,535.0,735.92,0.0,393.44703788748564,0.2,0.02445578432632211,0.6962122601251458,0.9910760598382222,0.7219280948873623,2.0,0.8125,0.23404255319148937,19.0,0.96,48.0,31.709672292073567,1.4587325841555885,33.01909618377685,0.9827582278150193,0.970583587884903,0.9842185378074646,40.820229848225914,5.110172738350605,44.25682373046875,0.9125691614252456,0.8877412497997283,0.9007363319396973,53.68763327598572,4.8101069615188345,55.60757827758789,0.8369878746093588,0.7987240433692933,0.7964798808097839,69.57903965314229,6.207203394113978,68.93167037963867,0.821322740392482,0.7662451863288879,0.7102009057998657,155.8925517400106,8.946635630175175,151.37516326904296,0.7502061990981407,0.6390011340379715,0.6163070797920227,118.35606708526612,0.5974244371015107,50.0,1419.0,0.0009720058433951899,0.999999316596549,0.4152682097703743,0.5556194815794585,0.42839943370082356,0.0,,24.0,,locked
instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,0.06,0.54,0.04,84.56,157.88187483052008,0.0,53.26,64.0,78.87753449043169,0.1,0.046292275775558445,0.9248187049730301,1.0,-0.0,2.0,0.66,0.2653061224489796,15.0,1.0,50.0,32.90272937774658,1.6269815926328757,33.6343448638916,0.9804079325831666,0.9839334785938263,0.9563557505607605,42.51215965270996,5.667562341266367,42.97591705322266,0.9195727997896622,0.934653502702713,0.8359134793281555,54.038667602539064,4.1644546752976135,54.44380760192871,0.8574134524987669,0.8722897887229919,0.699152946472168,69.38410682678223,5.716582781650111,69.63877487182617,0.8194814701469577,0.8205565214157104,0.482812762260437,157.79229614257812,7.605288238343002,154.8371597290039,0.7617238480217603,0.7478632867336273,0.5849909782409668,121.2028148651123,0.6138930163265323,50.0,5504.0,0.9999999988611374,0.9994326680221173,0.6093511105254762,0.7226180125718283,0.43519432926454493,0.0,,26.0,,wandering
instance_qutebrowser__qutebrowser-66cfa15c372fa9e613ea5a82d3b03e4609399fb6-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,0.16,0.68,0.18,187.24,341.06999633506314,0.0,73.98,8.0,124.3878690730035,0.0,0.02483416489839613,0.8426578772022391,0.4689955935892812,0.9182958340544896,2.0,0.7291666666666666,0.425531914893617,8.0,0.96,48.0,33.20297352472941,1.7259326550630816,32.51871109008789,0.9805259818726397,0.9895981311798095,0.9754877090454102,43.301316817601524,6.694351188614273,38.39013862609863,0.9141669539695091,0.9299707114696503,0.864723801612854,54.146684408187866,5.416362113065868,49.847801971435544,0.8376337644901681,0.8766258478164672,0.7705182433128357,69.38572533925374,4.325092685843631,70.17765388488769,0.8217181804332327,0.8321211993694305,0.7152397632598877,152.562962214152,8.659341124488707,150.03260803222656,0.7603607532825876,0.7489158809185028,0.632535457611084,117.51389694213867,0.6299614693328996,50.0,4998.0,0.0006813835142129548,0.9999787924765476,0.4051895023061581,0.5071523251786133,0.4497755432526093,0.0,,25.0,,locked
instance_qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,0.04,0.54,0.04,72.96,154.66194877861847,631.0,54.4,0.0,59.07233309143687,0.2,0.011628058397117764,0.9113423759758417,0.8812908992306927,-0.0,2.0,0.673469387755102,0.3333333333333333,13.0,0.98,49.0,33.33269485162229,1.6229517330879493,32.375092315673825,0.9785153170426687,0.9891793072223664,0.9548752903938293,44.837824140276226,5.905856862141843,41.11203498840332,0.917233361552159,0.9410064399242402,0.8297810554504395,55.501788314507934,4.475337297724902,54.225758743286136,0.8421447835862637,0.8785258531570435,0.6080783605575562,68.81581691819794,5.728412739492461,69.9537467956543,0.8107689647004008,0.8598492622375489,0.1252182424068451,150.26114498839087,9.956590570524114,148.3273468017578,0.7438684465984503,0.7816449284553528,0.2730456292629242,115.95225448608399,0.6017829910219314,50.0,16213.0,3.496871620018431e-05,0.9999999999999907,0.34696443882936867,0.1862533976529728,0.4128683746319093,0.0,,24.0,,locked
instance_qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129-v9f8e9d96c85c85a605e382f1510bd08563afc566,0.06,0.5,0.12,62.38,110.38385570363087,0.0,78.24,8.0,59.71970588235294,0.1,0.041666666666666664,0.8812908992306927,0.8812908992306927,0.7219280948873623,2.0,0.7,0.46938775510204084,9.0,1.0,50.0,32.74014209747315,1.5460465101290553,33.052954292297365,0.9791715327574282,0.9754260957241059,0.9729763269424438,42.45187995910644,6.1472365528762145,43.16653289794922,0.9202490011040045,0.9037498772144318,0.8629534840583801,53.26021110534668,4.858154046857204,55.003169250488284,0.8541183873098723,0.8330704510211945,0.7294774055480957,69.62937278747559,5.261602132363613,71.92795486450196,0.8350261559291762,0.8333198189735412,0.6669028401374817,157.91699493408203,8.951206786238115,157.9293685913086,0.7718629764050854,0.7210784196853638,0.6594305038452148,124.87641429901123,0.6207625794880787,50.0,8159.0,0.07803769613624933,0.9999898170053099,0.3656155301314029,0.4187799161578358,0.4355759382191981,0.0,,25.0,,locked
instance_qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,0.2,0.62,0.06,91.02,155.45578020774911,47.0,86.26,0.0,65.18291973998117,0.3,0.017277429655632472,0.6420642892306891,0.9709505944546686,-0.0,2.0,0.8367346938775511,0.2916666666666667,19.0,0.98,49.0,32.62654316182039,1.4178987654209099,32.7838716506958,0.9779847860336304,0.9846358716487884,0.98203444480896,43.19859158262915,4.872088761061205,43.0265926361084,0.9063613054653009,0.9137726187705993,0.8760902881622314,54.1592879003408,4.056085625850941,55.14860916137695,0.83310292288661,0.8532621622085571,0.6805863380432129,68.01079201211735,5.229109391116537,66.96706581115723,0.8098280603686968,0.8478899359703064,0.6457923650741577,153.4962226711974,8.296804137671215,148.66462097167968,0.7485470026731491,0.7757675528526307,0.6343001127243042,115.88074932098388,0.5966311750879051,50.0,1891.0,0.00010924572872882465,0.9999947877554718,0.3875748293637755,0.3537104691857639,0.4423850819759279,0.0,,24.0,,locked
instance_qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,0.1,0.74,0.18,316.62,318.2885414211451,0.0,30.08,8.0,252.34342487389213,0.1,0.03256165989969189,0.6420642892306891,0.9182958340544896,-0.0,2.0,0.8367346938775511,0.25,15.0,0.98,49.0,32.376686407595265,1.4316003128132226,32.64242954254151,0.9850026642282804,0.9887824892997742,0.9747991561889648,39.31402221991091,4.877856863045768,38.36894989013672,0.9203357050816218,0.942862331867218,0.8545898199081421,51.89944481363102,4.770911398927419,52.129926681518555,0.8417359913388888,0.8825700283050537,0.7052618265151978,69.2815605474978,4.4332735649771875,70.41669998168945,0.8272741238276163,0.8573470890522004,0.6649406552314758,153.04024926010445,7.127248840585911,156.29864349365235,0.777264683196942,0.7522307336330414,0.6235430240631104,123.65621395111084,0.6450615236849893,50.0,16320.0,8.399965106590102e-07,0.9999998838538466,0.39491614423688004,0.3991976295115757,0.42308192855835697,0.0,,24.0,,locked
instance_qutebrowser__qutebrowser-0aa57e4f7243024fa4bba8853306691b5dbd77b3-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,0.1,0.46,0.06,114.36,334.221768291654,0.0,85.18,8.0,98.0382857142857,0.2,0.009810874704491726,0.8812908992306927,0.4689955935892812,0.7219280948873623,2.0,0.7,0.4489795918367347,7.0,1.0,50.0,32.91064613342285,1.459523875106269,33.7792366027832,0.9786628679353364,0.9804240584373474,0.9738083481788635,43.49331169128418,5.5099928980288215,45.194426727294925,0.914379037156397,0.9231420814990997,0.8523079752922058,53.869975891113285,4.5729343544134435,56.66259651184082,0.8485148463930402,0.8688576698303223,0.7282294034957886,69.82217651367188,5.602546356520918,71.63758811950683,0.804378521077487,0.8057213127613068,0.6344203948974609,153.84478485107422,8.262037583622572,153.2192626953125,0.7253992156106599,0.7364484518766403,0.5775029063224792,119.4400260925293,0.5897786523212639,50.0,6238.0,1.6463938423971401e-10,0.9999999200873126,0.3053328031114234,0.2944083546988844,0.4117554755448647,0.0,,25.0,,locked
instance_qutebrowser__qutebrowser-ec2dcfce9eee9f808efc17a1b99e227fc4421dea-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,0.06976744186046512,0.4883720930232558,0.046511627906976744,53.48837209302326,178.77416858473674,814.0,81.16279069767442,0.0,53.48837209302326,0.1,0.0,0.6845331245320924,0.7219280948873623,0.5032583347756457,3.0,0.8571428571428571,0.21951219512195122,16.0,0.9767441860465116,42.0,32.71403571537563,1.7147968357046728,33.45203838348389,0.9776951452580894,0.9823387742042542,0.9853807091712952,44.51700446719215,5.538636903177996,45.99097747802735,0.91475414939043,0.9259880363941193,0.908255398273468,54.80404045468285,5.735038446935651,56.48170700073242,0.8388230437185706,0.8475049316883088,0.8110312819480896,69.55083556402298,5.097763724709304,68.25672569274903,0.8088549099317411,0.7662319123744965,0.7120156288146973,154.788569859096,7.82362596350275,150.7930938720703,0.7380348865578814,0.7292109608650208,0.6930989623069763,117.34105548858642,0.5878254848291226,43.0,1834.0,0.9999999826635403,0.999999192027331,0.49855825160017714,0.8673426284206538,0.4802842810703896,0.0,,22.0,,success
instance_internetarchive__openlibrary-53e02a22972e9253aeded0e1981e6845e1e521fe-vfa6ff903cb27f336e17654595dd900fa943dcd91,0.4444444444444444,0.6,0.24444444444444444,245.82222222222222,705.4627571519244,2130.0,341.26666666666665,0.0,105.09464251225447,0.6,0.039865409761060185,0.6632751189715459,0.9709505944546686,0.9864267287308424,3.0,0.8636363636363636,0.2558139534883721,30.0,0.9777777777777777,44.0,31.95871452851729,1.5637391369138998,31.959354972839357,0.9759285117304602,0.9724968791007995,0.9843491315841675,41.86774383891713,5.235400776711913,41.679358673095706,0.9088795725689378,0.8997897028923034,0.8950050473213196,52.540264649824664,4.302104884082129,52.850291061401364,0.8325981414595316,0.8267187297344207,0.7843301296234131,68.84488088434392,6.338908146832106,71.17873001098633,0.8095573283905206,0.8311882317066193,0.7632336020469666,154.57713577964088,11.686386140817161,154.91412658691405,0.7324463531028392,0.7481408953666687,0.6468132734298706,122.9547716140747,0.6275283876185129,45.0,902.0,0.9999945980031733,0.9999999967123541,0.3477140042825777,0.48984081550765246,0.45797541300685296,0.0,,24.0,,success
instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,0.05,0.5,0.25,34.85,133.46470507216506,0.0,128.0,65.0,34.800892857142856,0.1,0.01063533079036955,1.0762976257251988,0.9709505944546686,0.9219280948873623,3.0,0.7,0.3684210526315789,8.0,1.0,20.0,33.48479585647583,1.4695603179079577,34.56797752380371,0.9810092355075636,0.9878190457820892,0.9581040740013123,45.049956703186034,4.212340042341877,47.93494758605957,0.916527879865546,0.9440806448459625,0.81076580286026,53.741691970825194,4.703712261081133,56.48262672424316,0.8388663844058388,0.8807020604610443,0.6356906890869141,64.08467483520508,5.179129790767025,63.520016479492185,0.764889193208594,0.7953156590461731,0.27323487401008606,149.2393783569336,9.97413118142663,145.07648315429688,0.753823437188801,0.793694692850113,0.3030332028865814,110.50850563049316,0.5613163334423423,20.0,1341.0,0.9999999999999811,0.9999998729763778,0.7850759064756232,0.9863144593089034,0.37644515009855245,0.0,,10.0,,success
instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,0.08108108108108109,0.6216216216216216,0.05405405405405406,158.83783783783784,252.46380671976166,536.0,64.83783783783784,87.0,123.85859378682152,0.0,0.025,1.016227811064734,0.6500224216483541,1.295461844238322,3.0,0.6808510638297872,0.2777777777777778,8.0,1.2702702702702702,47.0,33.49092504140493,1.4903217767215087,33.67341499328613,0.9821530001031028,0.9823900401592255,0.9580593109130859,41.78564669634845,4.66128446786455,43.38969764709473,0.9232755204041799,0.9212060332298279,0.8247265219688416,52.485769220300625,3.8379064923947204,53.61297416687012,0.855256415075726,0.8379533231258393,0.6991327404975891,68.41339554657807,4.867204560570012,67.40892753601074,0.8328571336136924,0.7701305449008942,0.37974321842193604,153.24633500382706,8.57036004113933,150.28030700683593,0.7956351314981779,0.7289565652608871,0.3957499861717224,116.60689201354981,0.6021485294514675,37.0,1191.0,0.9999999987495758,0.9999997461177533,0.38400251436954547,0.6041663010138556,0.47002206383619727,0.0,,20.0,,success
instance_internetarchive__openlibrary-6a117fab6c963b74dc1ba907d838e74f76d34a4b-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.0967741935483871,0.6129032258064516,0.1935483870967742,188.0,369.65118693168023,84.0,119.35483870967742,52.0,132.40558761098987,0.0,0.029818744473916886,1.0086232677764626,0.9402859586706311,1.1567796494470395,3.0,0.7027027027027027,0.4482758620689655,5.0,1.1935483870967742,37.0,33.95080451965332,1.6037284009317367,34.20838031768799,0.9777819802021158,0.9734169185161591,0.9602438807487488,42.87409604390462,5.493530911709837,44.02583541870117,0.9092517022428841,0.8982810616493225,0.8399291038513184,53.13619880676269,4.069821432399853,54.02073211669922,0.8331187716845808,0.8153413593769073,0.7188704609870911,65.24426765441895,5.44484414041882,63.773589324951175,0.798354983329773,0.7129897594451904,0.27562785148620605,148.0313934326172,9.052230274968117,144.3859664916992,0.7426953767908031,0.6716220080852509,0.22214211523532867,110.17758617401122,0.5807635815514691,31.0,2995.0,0.9999999999991915,0.9999978022183974,0.5397698603950777,0.8712659545413917,0.471151955794524,0.0,,15.0,,success
instance_internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.1590909090909091,0.5681818181818182,0.4318181818181818,187.77272727272728,398.256533567154,0.0,61.63636363636363,8.0,122.46087873643052,0.0,0.0498305173133083,1.03608227906163,0.9182958340544896,1.3516441151533922,3.0,0.6666666666666666,0.47619047619047616,5.0,1.0227272727272727,45.0,32.8236826076064,1.4425634548095074,32.76322441101074,0.9801694211505708,0.9800896048545837,0.9748395681381226,42.19018847443337,4.668987238072919,40.836129379272464,0.9158615086759839,0.9169304549694062,0.8872035145759583,53.2110507876374,3.728930026111487,51.7117000579834,0.8489468239602589,0.8420013964176178,0.8101072311401367,67.32467997351358,5.959345007511727,67.9351261138916,0.8147674302260081,0.8169020712375641,0.7632260918617249,152.90663714741552,8.870879550435065,154.29228820800782,0.7634680356298175,0.7610004663467407,0.6744303703308105,121.52906379699706,0.6341098558094839,44.0,2152.0,0.9999898263356257,0.9999966269034544,0.584532538369557,0.592627664424231,0.45159240031913433,0.0,,21.0,,success
instance_internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.09090909090909091,0.42424242424242425,0.21212121212121213,108.9090909090909,239.6170383525982,0.0,94.03030303030303,71.0,60.18961977498563,0.0,0.06825396825396825,1.064794829694994,1.0,1.1567796494470395,3.0,0.6666666666666666,0.53125,5.0,1.0,33.0,33.07912705161355,1.4676330326498146,33.61040439605713,0.9762549567967653,0.9809914886951446,0.9540240168571472,43.71157478563713,5.0802290453957575,45.44899139404297,0.9052890259772539,0.9245088040828705,0.8061822056770325,54.04662195841471,3.924329542140402,55.21042175292969,0.8250940758734941,0.8761575579643249,0.6447933316230774,66.09764503710198,6.155198885916652,66.1460060119629,0.7483942983672023,0.7882051348686219,0.25531286001205444,149.72702026367188,8.979014475184512,149.04143676757812,0.6860458236187696,0.7335308134555817,0.12515762448310852,115.431032371521,0.5881566984324929,33.0,6790.0,0.9999999999997853,0.9999982302345675,0.4890390415529108,0.5999225121674093,0.4657335543739533,0.0,,17.0,,success
instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.13333333333333333,0.3333333333333333,0.06666666666666667,92.06666666666666,202.90637140207198,0.0,82.06666666666666,86.0,38.667575524833595,0.1,0.013746700148090915,1.2866926683547546,1.0,1.3609640474436813,3.0,0.4666666666666667,0.5,4.0,1.0,15.0,32.41793123881022,1.4478699942642406,33.03286285400391,0.9741323164531163,0.9755124747753143,0.9586542844772339,43.14490788777669,4.17063452931796,44.49957427978516,0.9032240041664669,0.905697363615036,0.8183339238166809,51.08672892252604,3.8434629074087887,52.7544059753418,0.817431275333677,0.8262237787246705,0.646370530128479,64.22027155558268,8.062103913308711,63.28529090881348,0.678745972258704,0.6720226287841797,0.23569878935813904,152.76831868489583,10.759886082432477,149.6170211791992,0.6073342625583921,0.6040130704641342,0.38848984241485596,116.58415832519532,0.6081093807624904,15.0,8954.0,0.9999999999999816,0.9999651031172399,0.66977758342241,0.6125171333095321,0.45661866080779084,0.0,,7.0,,success
instance_internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273-v8717e18970bcdc4e0d2cea3b1527752b21e74866,0.12,0.78,0.1,206.32,280.8310125324481,283.0,80.14,0.0,148.05158998701722,0.0,0.028095429672346055,0.6343095546405662,0.9709505944546686,0.7219280948873623,2.0,0.84,0.24489795918367346,26.0,1.0,50.0,32.93034526824951,1.4350199576223102,33.4438777923584,0.9769172887412869,0.9857366442680359,0.9756982326507568,42.40652038574219,6.217880275626509,41.69894638061523,0.9121033683115122,0.9444888353347778,0.8974475264549255,53.77194702148437,4.665491699961477,53.4825138092041,0.8341261124124333,0.8805271327495575,0.7652302384376526,68.8978028869629,5.112594048323197,68.75181083679199,0.8067640984544948,0.8779758751392365,0.6645086407661438,155.1998876953125,8.226666014467222,156.3586639404297,0.7567926146546189,0.8280109941959382,0.6611158847808838,122.91478614807129,0.6297502047238088,50.0,1303.0,0.06301018938022675,0.9999999997901672,0.22214697262945474,0.20630060136357375,0.3619709334705641,0.0,,25.0,,locked
instance_internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,0.1,0.7,0.12,196.6,367.13011317515213,178.0,1195.06,0.0,188.36959506795571,0.3,0.028693745502882714,0.24988229283318544,-0.0,0.8112781244591328,2.0,0.9583333333333334,0.06382978723404255,44.0,0.96,48.0,32.39407070477804,1.3408369982538824,32.032015037536624,0.978582814652869,0.9835908591747284,0.983481228351593,41.4780490398407,5.561355881487857,39.60673141479492,0.9044107820125337,0.9228514134883881,0.9205474853515625,53.50184710820516,4.43891276236179,51.57235832214356,0.8260967110065703,0.8600802004337311,0.8012815117835999,69.63671104113261,5.809523522325163,68.9999496459961,0.8161074848885231,0.8407977759838104,0.6888824701309204,157.92166741689047,6.383063303785314,157.8065612792969,0.7722716978255738,0.8004381000995636,0.7364588975906372,125.77454624176025,0.6540717775915406,50.0,0.0,0.0008238705761327989,0.9999999999798059,0.3572735711872726,0.15694155715660668,0.4371753066218498,0.0,,24.0,,locked
instance_internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a,0.05,0.8,0.15,297.8,371.34601115401796,57.0,47.625,0.0,215.1640618846443,0.1,0.04477678732871539,0.6450499982850293,-0.0,1.3516441151533922,3.0,0.8717948717948718,0.10526315789473684,29.0,0.975,39.0,33.34630095653045,1.0273903937351423,32.79624423980713,0.9770546492777372,0.9841224849224091,0.9812785983085632,41.1856799981533,5.823332852646275,39.34550018310547,0.9103478397193708,0.9257464349269867,0.9153318405151367,52.55345163589869,3.9121425207307086,51.81263427734375,0.8352775965866289,0.8542510747909546,0.7982886433601379,70.07043486375075,4.990800074526056,69.78301620483398,0.816388767800833,0.8097466051578521,0.6979827284812927,155.62315094776642,6.827538564764564,156.94788818359376,0.7631696517530241,0.7432794719934464,0.6605081558227539,124.15164394378662,0.6454038032068479,40.0,0.0,0.9999999988050687,0.9999999997706226,0.45472158397915746,0.7054490732090489,0.4167063985008301,0.0,,19.0,,success
instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237,0.07894736842105263,0.5263157894736842,0.13157894736842105,178.28947368421052,543.7174144087182,6.0,93.28947368421052,65.0,67.26443656133146,0.0,0.01723612747492744,1.1239576570186298,0.9709505944546686,0.9219280948873623,3.0,0.5789473684210527,0.40540540540540543,8.0,1.0,38.0,32.98271048696417,1.3743195452907124,34.07516326904297,0.9788389286479434,0.9716706275939941,0.9538053870201111,42.82972265544691,5.738595706097535,46.220662689208986,0.9084080795984011,0.8936775505542756,0.7981947660446167,54.05562902751722,5.251637125586397,56.14525032043457,0.832780929836067,0.81837899684906,0.6329168081283569,67.85083248740749,5.2579705451140395,65.52092552185059,0.771967687316843,0.6856381565332412,0.2682274580001831,150.41472244262695,8.312401491108629,144.3336326599121,0.7296514350014764,0.6634463965892792,0.361831396818161,110.25846939086914,0.5640630901069412,38.0,8367.0,0.9999999999999061,0.9999999951083847,0.621819475160237,0.9532598028201109,0.4316317966877417,0.0,,19.0,,success
instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.14285714285714285,0.47619047619047616,0.21428571428571427,110.21428571428571,260.91556157521313,0.0,72.47619047619048,8.0,60.95234249409665,0.2,0.002150537634408602,0.8060026357093609,0.8812908992306927,1.1567796494470395,3.0,0.8095238095238095,0.3170731707317073,18.0,1.0,42.0,31.974729129246303,1.6526627851710791,32.72233257293701,0.9833258739331874,0.97525594830513,0.9747921824455261,42.72038505190895,4.732814994723865,43.598662567138675,0.9267369843110805,0.9000311553478241,0.8629158139228821,53.983384450276695,4.122971058768107,53.356288528442384,0.853540763622377,0.8227590143680572,0.7427268028259277,68.80437923613049,5.205915097562196,68.46035652160644,0.8129859428580214,0.7188958078622818,0.6818616390228271,155.43700154622397,7.6850796900620235,153.64634704589844,0.7712543708522145,0.6473989844322204,0.6286711096763611,120.92401447296143,0.6176461731083558,42.0,548.0,0.999908360811236,0.9999999866635216,0.43242719364472537,0.563975011878429,0.4392970343387233,0.0,,25.0,,success
instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,0.19047619047619047,0.5714285714285714,0.38095238095238093,316.9047619047619,551.9776483364508,0.0,85.0952380952381,0.0,142.31872208608902,0.2,0.04274499990465284,1.2009102795095283,0.9709505944546686,1.1567796494470395,3.0,0.5714285714285714,0.5,5.0,1.0,21.0,31.610004697527206,1.6369633533929844,32.8223690032959,0.9789270669221878,0.9682028472423554,0.9766721129417419,40.89337975638254,4.579256625322774,44.45720863342285,0.8942986309528351,0.8724229395389557,0.860637903213501,52.541240873790926,3.696813442683577,53.63819618225098,0.8068775236606598,0.7794261395931243,0.75648033618927,66.61908249627976,5.963179902217873,67.94068565368653,0.7560823261737823,0.7023505389690399,0.6947029232978821,150.78748430524553,9.324651791137702,151.3539810180664,0.7102248042821884,0.6166066765785218,0.6327665448188782,118.5316120147705,0.6039534236269145,21.0,505.0,0.9992484717242588,0.9999999977352234,0.4479507559011035,0.6448590872387239,0.4474897580010071,0.0,,11.0,,success
instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,0.58,0.84,0.44,2141.64,4298.5373268589865,9899.0,799.3,211.0,786.4966152628043,0.7,0.056402258274903874,0.5993142373098092,0.8812908992306927,-0.0,2.0,0.8541666666666666,0.2553191489361702,28.0,0.96,48.0,32.33854194482168,1.4136241179936355,31.3288875579834,0.9794327464509518,0.9866208851337432,0.9592645168304443,40.542543490727745,4.570489304765603,39.30303421020508,0.9135337801689797,0.9286217749118805,0.8577166199684143,51.74173251787821,3.0738481428105335,52.390211486816405,0.8342033485148815,0.8650099992752075,0.7340095043182373,70.28978323936462,7.0340248045709926,72.41710777282715,0.8008213385622552,0.8633746325969696,0.6488187313079834,159.68711471557617,7.831392661601811,158.67322998046876,0.7565147141192822,0.8168647706508636,0.6246715784072876,127.34434242248535,0.6509807233736845,50.0,0.0,0.9989987173525936,0.9999587969608503,0.3048771220321264,0.25412112104495405,0.4247474061952954,0.0,,26.0,,wandering
instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,0.4,0.56,0.34,716.62,2837.340754227451,0.0,767.14,104.0,126.10502296211253,0.3,0.036450709754277055,0.584238811642856,0.9709505944546686,0.7219280948873623,2.0,0.86,0.20408163265306123,30.0,1.0,50.0,32.71309436798096,1.6065556840325237,33.41933040618896,0.9741767036671541,0.9715391755104065,0.955394983291626,44.97970649719238,6.135732593043618,48.41666793823242,0.8992115916038046,0.9012869298458099,0.8218172788619995,55.03743667602539,5.4987270512832795,58.90531959533691,0.8187298057030659,0.8273903608322144,0.6607092022895813,71.08005409240722,4.969908525910523,73.07339935302734,0.813335011200029,0.8274555027484893,0.5916975140571594,157.62540252685548,8.712417624494373,159.28998107910155,0.7460871922726534,0.7463639914989472,0.5692548751831055,125.8706506729126,0.5951920721279311,50.0,1873.0,0.017653721162423967,0.9999985017322456,0.2448632752488322,0.2299721122646611,0.3975869518133519,0.0,,25.0,,locked
